date,year,month,day,day_of_week,is_weekend,volume_millions,value_crores,avg_txn_value_inr
2023-05-28,2023,5,28,Sunday,1,241.22,8396.08,348.07
2023-05-29,2023,5,29,Monday,0,301.11,10480.63,348.07
2023-05-30,2023,5,30,Tuesday,0,348.99,12147.06,348.06
2023-05-31,2023,5,31,Wednesday,0,321.89,11203.94,348.07
2023-06-01,2023,6,1,Thursday,0,366.57,12743.81,347.65
2023-06-02,2023,6,2,Friday,0,383.47,13331.43,347.65
2023-06-03,2023,6,3,Saturday,1,261.88,9104.23,347.65
2023-06-04,2023,6,4,Sunday,1,271.87,9451.52,347.65
2023-06-05,2023,6,5,Monday,0,329.9,11468.91,347.65
2023-06-06,2023,6,6,Tuesday,0,316.49,11002.85,347.65
2023-06-07,2023,6,7,Wednesday,0,320.2,11131.87,347.65
2023-06-08,2023,6,8,Thursday,0,308.07,10710.15,347.65
2023-06-09,2023,6,9,Friday,0,330.34,11484.39,347.65
2023-06-10,2023,6,10,Saturday,1,254.36,8842.85,347.65
2023-06-11,2023,6,11,Sunday,1,256.79,8927.15,347.64
2023-06-12,2023,6,12,Monday,0,354.25,12315.62,347.65
2023-06-13,2023,6,13,Tuesday,0,322.79,11221.6,347.64
2023-06-14,2023,6,14,Wednesday,0,298.55,10379.2,347.65
2023-06-15,2023,6,15,Thursday,0,298.82,10388.49,347.65
2023-06-16,2023,6,16,Friday,0,340.56,11839.46,347.65
2023-06-17,2023,6,17,Saturday,1,269.6,9372.62,347.65
2023-06-18,2023,6,18,Sunday,1,269.62,9373.15,347.64
2023-06-19,2023,6,19,Monday,0,324.34,11275.81,347.65
2023-06-20,2023,6,20,Tuesday,0,310.0,10776.95,347.64
2023-06-21,2023,6,21,Wednesday,0,314.23,10924.07,347.65
2023-06-22,2023,6,22,Thursday,0,311.97,10845.54,347.65
2023-06-23,2023,6,23,Friday,0,315.34,10962.85,347.65
2023-06-24,2023,6,24,Saturday,1,262.35,9120.44,347.64
2023-06-25,2023,6,25,Sunday,1,256.54,8918.71,347.65
2023-06-26,2023,6,26,Monday,0,328.36,11415.41,347.65
2023-06-27,2023,6,27,Tuesday,0,339.03,11786.47,347.65
2023-06-28,2023,6,28,Wednesday,0,314.6,10936.93,347.65
2023-06-29,2023,6,29,Thursday,0,354.48,12323.3,347.64
2023-06-30,2023,6,30,Friday,0,396.36,13779.57,347.65
2023-07-01,2023,7,1,Saturday,1,319.54,10903.61,341.23
2023-07-02,2023,7,2,Sunday,1,318.85,10879.93,341.22
2023-07-03,2023,7,3,Monday,0,343.34,11715.8,341.23
2023-07-04,2023,7,4,Tuesday,0,341.25,11644.41,341.23
2023-07-05,2023,7,5,Wednesday,0,310.51,10595.64,341.23
2023-07-06,2023,7,6,Thursday,0,325.99,11123.58,341.22
2023-07-07,2023,7,7,Friday,0,338.2,11540.35,341.23
2023-07-08,2023,7,8,Saturday,1,278.56,9505.36,341.23
2023-07-09,2023,7,9,Sunday,1,264.35,9020.3,341.23
2023-07-10,2023,7,10,Monday,0,333.47,11378.8,341.22
2023-07-11,2023,7,11,Tuesday,0,318.57,10870.65,341.23
2023-07-12,2023,7,12,Wednesday,0,330.83,11288.82,341.23
2023-07-13,2023,7,13,Thursday,0,330.28,11269.94,341.22
2023-07-14,2023,7,14,Friday,0,335.12,11435.28,341.23
2023-07-15,2023,7,15,Saturday,1,273.74,9340.66,341.22
2023-07-16,2023,7,16,Sunday,1,266.36,9089.11,341.23
2023-07-17,2023,7,17,Monday,0,325.36,11102.04,341.22
2023-07-18,2023,7,18,Tuesday,0,319.33,10896.34,341.23
2023-07-19,2023,7,19,Wednesday,0,318.44,10866.24,341.23
2023-07-20,2023,7,20,Thursday,0,344.82,11766.21,341.23
2023-07-21,2023,7,21,Friday,0,351.31,11987.62,341.23
2023-07-22,2023,7,22,Saturday,1,259.92,8869.3,341.23
2023-07-23,2023,7,23,Sunday,1,267.76,9136.75,341.23
2023-07-24,2023,7,24,Monday,0,347.34,11852.2,341.23
2023-07-25,2023,7,25,Tuesday,0,341.56,11654.91,341.23
2023-07-26,2023,7,26,Wednesday,0,306.13,10445.9,341.22
2023-07-27,2023,7,27,Thursday,0,303.29,10349.19,341.23
2023-07-28,2023,7,28,Friday,0,365.17,12460.77,341.23
2023-07-29,2023,7,29,Saturday,1,276.96,9450.78,341.23
2023-07-30,2023,7,30,Sunday,1,304.56,10392.42,341.23
2023-07-31,2023,7,31,Monday,0,394.04,13445.85,341.23
2023-08-01,2023,8,1,Tuesday,0,361.59,12391.42,342.69
2023-08-02,2023,8,2,Wednesday,0,392.67,13456.73,342.7
2023-08-03,2023,8,3,Thursday,0,344.78,11815.39,342.69
2023-08-04,2023,8,4,Friday,0,378.2,12960.78,342.7
2023-08-05,2023,8,5,Saturday,1,279.82,9589.39,342.7
2023-08-06,2023,8,6,Sunday,1,291.08,9975.35,342.7
2023-08-07,2023,8,7,Monday,0,349.01,11960.51,342.7
2023-08-08,2023,8,8,Tuesday,0,344.04,11789.96,342.69
2023-08-09,2023,8,9,Wednesday,0,332.25,11386.05,342.7
2023-08-10,2023,8,10,Thursday,0,337.24,11557.08,342.7
2023-08-11,2023,8,11,Friday,0,358.53,12286.81,342.7
2023-08-12,2023,8,12,Saturday,1,296.88,10173.83,342.69
2023-08-13,2023,8,13,Sunday,1,299.0,10246.6,342.7
2023-08-14,2023,8,14,Monday,0,356.09,12202.98,342.69
2023-08-15,2023,8,15,Tuesday,0,341.81,11713.74,342.7
2023-08-16,2023,8,16,Wednesday,0,326.58,11191.85,342.7
2023-08-17,2023,8,17,Thursday,0,338.35,11595.13,342.7
2023-08-18,2023,8,18,Friday,0,368.22,12618.73,342.7
2023-08-19,2023,8,19,Saturday,1,317.05,10865.2,342.7
2023-08-20,2023,8,20,Sunday,1,278.82,9554.96,342.69
2023-08-21,2023,8,21,Monday,0,373.49,12799.28,342.69
2023-08-22,2023,8,22,Tuesday,0,351.63,12050.23,342.7
2023-08-23,2023,8,23,Wednesday,0,344.29,11798.83,342.7
2023-08-24,2023,8,24,Thursday,0,359.43,12317.62,342.7
2023-08-25,2023,8,25,Friday,0,372.54,12766.96,342.7
2023-08-26,2023,8,26,Saturday,1,294.19,10081.87,342.7
2023-08-27,2023,8,27,Sunday,1,289.66,9926.63,342.7
2023-08-28,2023,8,28,Monday,0,371.02,12714.82,342.7
2023-08-29,2023,8,29,Tuesday,0,352.65,12085.19,342.7
2023-08-30,2023,8,30,Wednesday,0,385.26,13202.81,342.7
2023-08-31,2023,8,31,Thursday,0,377.09,12922.84,342.7
2023-09-01,2023,9,1,Friday,0,434.97,14935.23,343.36
2023-09-02,2023,9,2,Saturday,1,334.55,11487.44,343.37
2023-09-03,2023,9,3,Sunday,1,298.7,10256.29,343.36
2023-09-04,2023,9,4,Monday,0,382.88,13146.94,343.37
2023-09-05,2023,9,5,Tuesday,0,347.37,11927.42,343.36
2023-09-06,2023,9,6,Wednesday,0,351.75,12077.8,343.36
2023-09-07,2023,9,7,Thursday,0,352.81,12114.38,343.37
2023-09-08,2023,9,8,Friday,0,389.34,13368.61,343.37
2023-09-09,2023,9,9,Saturday,1,275.63,9464.16,343.36
2023-09-10,2023,9,10,Sunday,1,292.96,10059.22,343.36
2023-09-11,2023,9,11,Monday,0,372.04,12774.65,343.37
2023-09-12,2023,9,12,Tuesday,0,364.88,12528.72,343.37
2023-09-13,2023,9,13,Wednesday,0,347.0,11914.87,343.37
2023-09-14,2023,9,14,Thursday,0,332.37,11412.52,343.37
2023-09-15,2023,9,15,Friday,0,386.92,13285.63,343.37
2023-09-16,2023,9,16,Saturday,1,292.66,10048.82,343.36
2023-09-17,2023,9,17,Sunday,1,286.8,9847.72,343.37
2023-09-18,2023,9,18,Monday,0,363.21,12471.49,343.37
2023-09-19,2023,9,19,Tuesday,0,350.25,12026.39,343.37
2023-09-20,2023,9,20,Wednesday,0,345.81,11873.93,343.37
2023-09-21,2023,9,21,Thursday,0,328.9,11293.15,343.36
2023-09-22,2023,9,22,Friday,0,389.85,13386.26,343.37
2023-09-23,2023,9,23,Saturday,1,312.84,10741.86,343.37
2023-09-24,2023,9,24,Sunday,1,306.25,10515.71,343.37
2023-09-25,2023,9,25,Monday,0,357.79,12285.25,343.36
2023-09-26,2023,9,26,Tuesday,0,350.07,12020.23,343.37
2023-09-27,2023,9,27,Wednesday,0,352.13,12090.97,343.37
2023-09-28,2023,9,28,Thursday,0,358.53,12310.58,343.36
2023-09-29,2023,9,29,Friday,0,445.55,15298.77,343.37
2023-09-30,2023,9,30,Saturday,1,335.35,11514.92,343.37
2023-10-01,2023,10,1,Sunday,1,360.51,12301.86,341.23
2023-10-02,2023,10,2,Monday,0,449.85,15350.54,341.24
2023-10-03,2023,10,3,Tuesday,0,383.8,13096.77,341.24
2023-10-04,2023,10,4,Wednesday,0,375.51,12813.93,341.24
2023-10-05,2023,10,5,Thursday,0,376.45,12845.76,341.23
2023-10-06,2023,10,6,Friday,0,398.09,13584.16,341.23
2023-10-07,2023,10,7,Saturday,1,328.14,11197.39,341.24
2023-10-08,2023,10,8,Sunday,1,317.1,10820.66,341.24
2023-10-09,2023,10,9,Monday,0,376.63,12851.98,341.24
2023-10-10,2023,10,10,Tuesday,0,383.22,13077.02,341.24
2023-10-11,2023,10,11,Wednesday,0,375.44,12811.44,341.24
2023-10-12,2023,10,12,Thursday,0,362.85,12381.92,341.24
2023-10-13,2023,10,13,Friday,0,391.87,13372.1,341.24
2023-10-14,2023,10,14,Saturday,1,315.85,10778.05,341.24
2023-10-15,2023,10,15,Sunday,1,349.46,11924.85,341.24
2023-10-16,2023,10,16,Monday,0,427.14,14575.46,341.23
2023-10-17,2023,10,17,Tuesday,0,408.29,13932.5,341.24
2023-10-18,2023,10,18,Wednesday,0,425.15,14507.55,341.23
2023-10-19,2023,10,19,Thursday,0,417.52,14247.31,341.24
2023-10-20,2023,10,20,Friday,0,439.19,14986.81,341.24
2023-10-21,2023,10,21,Saturday,1,355.26,12122.85,341.24
2023-10-22,2023,10,22,Sunday,1,331.31,11305.47,341.24
2023-10-23,2023,10,23,Monday,0,429.57,14658.54,341.24
2023-10-24,2023,10,24,Tuesday,0,426.47,14552.83,341.24
2023-10-25,2023,10,25,Wednesday,0,401.87,13713.29,341.24
2023-10-26,2023,10,26,Thursday,0,358.39,12229.61,341.24
2023-10-27,2023,10,27,Friday,0,389.97,13307.12,341.23
2023-10-28,2023,10,28,Saturday,1,300.56,10256.2,341.24
2023-10-29,2023,10,29,Sunday,1,303.92,10370.97,341.24
2023-10-30,2023,10,30,Monday,0,439.35,14992.16,341.24
2023-10-31,2023,10,31,Tuesday,0,405.07,13822.5,341.24
2023-11-01,2023,11,1,Wednesday,0,428.19,14678.57,342.81
2023-11-02,2023,11,2,Thursday,0,439.58,15068.84,342.8
2023-11-03,2023,11,3,Friday,0,391.8,13431.21,342.81
2023-11-04,2023,11,4,Saturday,1,333.3,11425.79,342.81
2023-11-05,2023,11,5,Sunday,1,322.04,11039.8,342.81
2023-11-06,2023,11,6,Monday,0,402.28,13790.34,342.8
2023-11-07,2023,11,7,Tuesday,0,364.82,12506.22,342.81
2023-11-08,2023,11,8,Wednesday,0,381.71,13085.06,342.8
2023-11-09,2023,11,9,Thursday,0,359.98,12340.07,342.8
2023-11-10,2023,11,10,Friday,0,411.88,14119.37,342.8
2023-11-11,2023,11,11,Saturday,1,318.26,10910.07,342.8
2023-11-12,2023,11,12,Sunday,1,322.52,11056.05,342.8
2023-11-13,2023,11,13,Monday,0,377.65,12945.95,342.8
2023-11-14,2023,11,14,Tuesday,0,362.17,12415.42,342.81
2023-11-15,2023,11,15,Wednesday,0,416.72,14285.24,342.8
2023-11-16,2023,11,16,Thursday,0,397.74,13634.53,342.8
2023-11-17,2023,11,17,Friday,0,447.82,15351.52,342.81
2023-11-18,2023,11,18,Saturday,1,331.19,11353.15,342.8
2023-11-19,2023,11,19,Sunday,1,358.39,12285.82,342.81
2023-11-20,2023,11,20,Monday,0,414.72,14216.58,342.8
2023-11-21,2023,11,21,Tuesday,0,416.17,14266.33,342.8
2023-11-22,2023,11,22,Wednesday,0,417.07,14297.2,342.8
2023-11-23,2023,11,23,Thursday,0,400.83,13740.45,342.8
2023-11-24,2023,11,24,Friday,0,449.28,15401.55,342.81
2023-11-25,2023,11,25,Saturday,1,351.17,12038.38,342.81
2023-11-26,2023,11,26,Sunday,1,310.33,10638.06,342.8
2023-11-27,2023,11,27,Monday,0,379.51,13009.89,342.81
2023-11-28,2023,11,28,Tuesday,0,350.25,12006.82,342.81
2023-11-29,2023,11,29,Wednesday,0,432.48,14825.6,342.8
2023-11-30,2023,11,30,Thursday,0,407.9,13982.95,342.8
2023-12-01,2023,12,1,Friday,0,482.85,16480.0,341.31
2023-12-02,2023,12,2,Saturday,1,375.49,12815.83,341.31
2023-12-03,2023,12,3,Sunday,1,337.48,11518.42,341.31
2023-12-04,2023,12,4,Monday,0,403.62,13775.65,341.3
2023-12-05,2023,12,5,Tuesday,0,383.91,13103.07,341.31
2023-12-06,2023,12,6,Wednesday,0,396.26,13524.44,341.3
2023-12-07,2023,12,7,Thursday,0,391.64,13366.89,341.31
2023-12-08,2023,12,8,Friday,0,422.44,14418.1,341.31
2023-12-09,2023,12,9,Saturday,1,335.04,11435.1,341.31
2023-12-10,2023,12,10,Sunday,1,311.72,10639.14,341.3
2023-12-11,2023,12,11,Monday,0,415.93,14196.02,341.31
2023-12-12,2023,12,12,Tuesday,0,394.87,13477.03,341.3
2023-12-13,2023,12,13,Wednesday,0,375.92,12830.23,341.3
2023-12-14,2023,12,14,Thursday,0,384.9,13136.97,341.31
2023-12-15,2023,12,15,Friday,0,418.3,14276.98,341.31
2023-12-16,2023,12,16,Saturday,1,328.02,11195.39,341.3
2023-12-17,2023,12,17,Sunday,1,333.46,11381.34,341.31
2023-12-18,2023,12,18,Monday,0,423.78,14463.84,341.31
2023-12-19,2023,12,19,Tuesday,0,400.33,13663.35,341.3
2023-12-20,2023,12,20,Wednesday,0,372.48,12712.9,341.3
2023-12-21,2023,12,21,Thursday,0,394.98,13480.84,341.3
2023-12-22,2023,12,22,Friday,0,434.22,14820.19,341.31
2023-12-23,2023,12,23,Saturday,1,334.08,11402.36,341.31
2023-12-24,2023,12,24,Sunday,1,342.27,11681.93,341.31
2023-12-25,2023,12,25,Monday,0,430.54,14694.47,341.3
2023-12-26,2023,12,26,Tuesday,0,399.65,13640.3,341.31
2023-12-27,2023,12,27,Wednesday,0,390.64,13332.85,341.31
2023-12-28,2023,12,28,Thursday,0,399.9,13648.79,341.31
2023-12-29,2023,12,29,Friday,0,420.45,14350.1,341.3
2023-12-30,2023,12,30,Saturday,1,379.34,12947.02,341.3
2023-12-31,2023,12,31,Sunday,1,374.32,12775.66,341.3
2024-01-01,2024,1,1,Monday,0,496.56,17026.97,342.9
2024-01-02,2024,1,2,Tuesday,0,441.58,15141.65,342.9
2024-01-03,2024,1,3,Wednesday,0,411.74,14118.58,342.9
2024-01-04,2024,1,4,Thursday,0,399.55,13700.48,342.9
2024-01-05,2024,1,5,Friday,0,408.61,14011.27,342.9
2024-01-06,2024,1,6,Saturday,1,338.94,11622.23,342.9
2024-01-07,2024,1,7,Sunday,1,309.8,10622.97,342.9
2024-01-08,2024,1,8,Monday,0,420.71,14426.26,342.9
2024-01-09,2024,1,9,Tuesday,0,404.1,13856.53,342.9
2024-01-10,2024,1,10,Wednesday,0,386.65,13258.19,342.9
2024-01-11,2024,1,11,Thursday,0,395.1,13548.09,342.9
2024-01-12,2024,1,12,Friday,0,448.21,15369.23,342.9
2024-01-13,2024,1,13,Saturday,1,328.63,11268.56,342.9
2024-01-14,2024,1,14,Sunday,1,322.09,11044.56,342.9
2024-01-15,2024,1,15,Monday,0,430.82,14772.96,342.9
2024-01-16,2024,1,16,Tuesday,0,416.82,14292.8,342.9
2024-01-17,2024,1,17,Wednesday,0,393.69,13499.56,342.9
2024-01-18,2024,1,18,Thursday,0,405.59,13907.65,342.9
2024-01-19,2024,1,19,Friday,0,440.98,15121.13,342.9
2024-01-20,2024,1,20,Saturday,1,325.83,11172.69,342.9
2024-01-21,2024,1,21,Sunday,1,328.87,11276.83,342.9
2024-01-22,2024,1,22,Monday,0,427.86,14671.4,342.9
2024-01-23,2024,1,23,Tuesday,0,413.54,14180.4,342.9
2024-01-24,2024,1,24,Wednesday,0,400.29,13726.0,342.9
2024-01-25,2024,1,25,Thursday,0,383.26,13141.79,342.89
2024-01-26,2024,1,26,Friday,0,448.6,15382.55,342.9
2024-01-27,2024,1,27,Saturday,1,328.33,11258.34,342.9
2024-01-28,2024,1,28,Sunday,1,330.64,11337.64,342.9
2024-01-29,2024,1,29,Monday,0,417.37,14311.59,342.9
2024-01-30,2024,1,30,Tuesday,0,473.8,16246.52,342.9
2024-01-31,2024,1,31,Wednesday,0,464.29,15920.46,342.9
2024-02-01,2024,2,1,Thursday,0,459.26,15755.56,343.06
2024-02-02,2024,2,2,Friday,0,496.21,17023.12,343.06
2024-02-03,2024,2,3,Saturday,1,335.8,11519.92,343.06
2024-02-04,2024,2,4,Sunday,1,341.89,11728.84,343.06
2024-02-05,2024,2,5,Monday,0,384.24,13181.77,343.06
2024-02-06,2024,2,6,Tuesday,0,390.94,13411.66,343.06
2024-02-07,2024,2,7,Wednesday,0,397.3,13630.04,343.07
2024-02-08,2024,2,8,Thursday,0,380.83,13064.8,343.06
2024-02-09,2024,2,9,Friday,0,430.58,14771.47,343.06
2024-02-10,2024,2,10,Saturday,1,332.86,11419.25,343.06
2024-02-11,2024,2,11,Sunday,1,356.05,12214.92,343.07
2024-02-12,2024,2,12,Monday,0,432.78,14847.26,343.07
2024-02-13,2024,2,13,Tuesday,0,388.94,13342.97,343.06
2024-02-14,2024,2,14,Wednesday,0,392.66,13470.83,343.07
2024-02-15,2024,2,15,Thursday,0,393.57,13502.05,343.07
2024-02-16,2024,2,16,Friday,0,420.66,14431.28,343.06
2024-02-17,2024,2,17,Saturday,1,337.59,11581.43,343.06
2024-02-18,2024,2,18,Sunday,1,326.31,11194.42,343.06
2024-02-19,2024,2,19,Monday,0,400.79,13749.69,343.06
2024-02-20,2024,2,20,Tuesday,0,401.82,13784.87,343.06
2024-02-21,2024,2,21,Wednesday,0,401.9,13787.63,343.06
2024-02-22,2024,2,22,Thursday,0,384.93,13205.55,343.06
2024-02-23,2024,2,23,Friday,0,436.6,14978.11,343.06
2024-02-24,2024,2,24,Saturday,1,327.81,11245.86,343.06
2024-02-25,2024,2,25,Sunday,1,338.28,11605.03,343.06
2024-02-26,2024,2,26,Monday,0,423.88,14541.7,343.06
2024-02-27,2024,2,27,Tuesday,0,394.05,13518.42,343.06
2024-02-28,2024,2,28,Wednesday,0,459.8,15774.18,343.07
2024-02-29,2024,2,29,Thursday,0,446.59,15320.78,343.06
2024-03-01,2024,3,1,Friday,0,535.73,18346.23,342.45
2024-03-02,2024,3,2,Saturday,1,420.87,14412.91,342.46
2024-03-03,2024,3,3,Sunday,1,358.94,12292.04,342.45
2024-03-04,2024,3,4,Monday,0,453.1,15516.44,342.45
2024-03-05,2024,3,5,Tuesday,0,413.56,14162.55,342.45
2024-03-06,2024,3,6,Wednesday,0,427.32,14633.73,342.45
2024-03-07,2024,3,7,Thursday,0,430.0,14725.65,342.46
2024-03-08,2024,3,8,Friday,0,465.07,15926.64,342.46
2024-03-09,2024,3,9,Saturday,1,365.51,12517.09,342.46
2024-03-10,2024,3,10,Sunday,1,367.85,12597.17,342.45
2024-03-11,2024,3,11,Monday,0,461.63,15808.84,342.46
2024-03-12,2024,3,12,Tuesday,0,445.09,15242.25,342.45
2024-03-13,2024,3,13,Wednesday,0,425.26,14563.06,342.45
2024-03-14,2024,3,14,Thursday,0,418.05,14316.46,342.46
2024-03-15,2024,3,15,Friday,0,454.85,15576.48,342.45
2024-03-16,2024,3,16,Saturday,1,362.31,12407.61,342.46
2024-03-17,2024,3,17,Sunday,1,364.07,12467.89,342.46
2024-03-18,2024,3,18,Monday,0,445.38,15252.12,342.45
2024-03-19,2024,3,19,Tuesday,0,416.85,14275.06,342.45
2024-03-20,2024,3,20,Wednesday,0,427.77,14649.34,342.46
2024-03-21,2024,3,21,Thursday,0,436.07,14933.42,342.45
2024-03-22,2024,3,22,Friday,0,476.15,16305.92,342.45
2024-03-23,2024,3,23,Saturday,1,361.4,12376.32,342.45
2024-03-24,2024,3,24,Sunday,1,363.28,12440.67,342.45
2024-03-25,2024,3,25,Monday,0,443.34,15182.29,342.45
2024-03-26,2024,3,26,Tuesday,0,433.3,14838.57,342.45
2024-03-27,2024,3,27,Wednesday,0,422.67,14474.54,342.45
2024-03-28,2024,3,28,Thursday,0,441.17,15107.95,342.45
2024-03-29,2024,3,29,Friday,0,445.17,15245.05,342.45
2024-03-30,2024,3,30,Saturday,1,418.57,14334.12,342.45
2024-03-31,2024,3,31,Sunday,1,428.46,14672.69,342.45
2024-04-01,2024,4,1,Monday,0,539.03,18465.78,342.57
2024-04-02,2024,4,2,Tuesday,0,551.93,18907.97,342.58
2024-04-03,2024,4,3,Wednesday,0,448.73,15372.31,342.57
2024-04-04,2024,4,4,Thursday,0,430.69,14754.44,342.58
2024-04-05,2024,4,5,Friday,0,478.32,16386.11,342.58
2024-04-06,2024,4,6,Saturday,1,353.79,12120.12,342.58
2024-04-07,2024,4,7,Sunday,1,376.38,12893.98,342.58
2024-04-08,2024,4,8,Monday,0,455.17,15593.11,342.58
2024-04-09,2024,4,9,Tuesday,0,456.26,15630.43,342.58
2024-04-10,2024,4,10,Wednesday,0,436.75,14961.87,342.57
2024-04-11,2024,4,11,Thursday,0,442.51,15159.38,342.58
2024-04-12,2024,4,12,Friday,0,471.13,16139.62,342.57
2024-04-13,2024,4,13,Saturday,1,400.62,13724.34,342.58
2024-04-14,2024,4,14,Sunday,1,373.18,12784.16,342.57
2024-04-15,2024,4,15,Monday,0,490.68,16809.64,342.58
2024-04-16,2024,4,16,Tuesday,0,454.91,15584.23,342.58
2024-04-17,2024,4,17,Wednesday,0,450.49,15432.67,342.58
2024-04-18,2024,4,18,Thursday,0,448.98,15380.95,342.58
2024-04-19,2024,4,19,Friday,0,484.84,16609.4,342.57
2024-04-20,2024,4,20,Saturday,1,351.78,12051.02,342.57
2024-04-21,2024,4,21,Sunday,1,373.74,12803.49,342.58
2024-04-22,2024,4,22,Monday,0,477.53,16359.01,342.58
2024-04-23,2024,4,23,Tuesday,0,443.42,15190.35,342.57
2024-04-24,2024,4,24,Wednesday,0,425.35,14571.37,342.57
2024-04-25,2024,4,25,Thursday,0,443.37,15188.75,342.58
2024-04-26,2024,4,26,Friday,0,502.29,17207.4,342.58
2024-04-27,2024,4,27,Saturday,1,394.07,13499.82,342.57
2024-04-28,2024,4,28,Sunday,1,376.63,12902.47,342.58
2024-04-29,2024,4,29,Monday,0,550.79,18868.65,342.57
2024-04-30,2024,4,30,Tuesday,0,505.06,17302.21,342.58
2024-05-01,2024,5,1,Wednesday,0,494.07,16910.33,342.27
2024-05-02,2024,5,2,Thursday,0,506.25,17327.04,342.26
2024-05-03,2024,5,3,Friday,0,510.23,17463.11,342.26
2024-05-04,2024,5,4,Saturday,1,381.14,13044.88,342.26
2024-05-05,2024,5,5,Sunday,1,381.55,13059.11,342.26
2024-05-06,2024,5,6,Monday,0,471.34,16132.22,342.26
2024-05-07,2024,5,7,Tuesday,0,478.64,16382.01,342.26
2024-05-08,2024,5,8,Wednesday,0,474.86,16252.69,342.26
2024-05-09,2024,5,9,Thursday,0,482.91,16528.29,342.26
2024-05-10,2024,5,10,Friday,0,486.84,16662.58,342.26
2024-05-11,2024,5,11,Saturday,1,388.87,13309.69,342.27
2024-05-12,2024,5,12,Sunday,1,364.26,12467.17,342.26
2024-05-13,2024,5,13,Monday,0,495.47,16958.24,342.27
2024-05-14,2024,5,14,Tuesday,0,436.91,14953.87,342.26
2024-05-15,2024,5,15,Wednesday,0,455.72,15597.55,342.26
2024-05-16,2024,5,16,Thursday,0,437.87,14986.63,342.26
2024-05-17,2024,5,17,Friday,0,481.0,16462.75,342.26
2024-05-18,2024,5,18,Saturday,1,373.49,12783.01,342.26
2024-05-19,2024,5,19,Sunday,1,376.6,12889.65,342.26
2024-05-20,2024,5,20,Monday,0,468.09,16020.97,342.26
2024-05-21,2024,5,21,Tuesday,0,445.33,15241.88,342.26
2024-05-22,2024,5,22,Wednesday,0,464.09,15884.19,342.27
2024-05-23,2024,5,23,Thursday,0,437.77,14983.12,342.26
2024-05-24,2024,5,24,Friday,0,491.99,16839.05,342.26
2024-05-25,2024,5,25,Saturday,1,401.4,13738.49,342.26
2024-05-26,2024,5,26,Sunday,1,377.89,12933.67,342.26
2024-05-27,2024,5,27,Monday,0,465.66,15937.85,342.26
2024-05-28,2024,5,28,Tuesday,0,449.64,15389.6,342.26
2024-05-29,2024,5,29,Wednesday,0,468.8,16045.23,342.26
2024-05-30,2024,5,30,Thursday,0,523.72,17925.07,342.26
2024-05-31,2024,5,31,Friday,0,554.05,18962.99,342.26
2024-06-01,2024,6,1,Saturday,1,460.15,15749.35,342.27
2024-06-02,2024,6,2,Sunday,1,434.82,14882.47,342.27
2024-06-03,2024,6,3,Monday,0,495.44,16957.21,342.27
2024-06-04,2024,6,4,Tuesday,0,468.51,16035.52,342.27
2024-06-05,2024,6,5,Wednesday,0,458.56,15695.05,342.27
2024-06-06,2024,6,6,Thursday,0,451.19,15442.8,342.27
2024-06-07,2024,6,7,Friday,0,487.55,16687.25,342.27
2024-06-08,2024,6,8,Saturday,1,400.83,13719.3,342.27
2024-06-09,2024,6,9,Sunday,1,410.47,14049.19,342.27
2024-06-10,2024,6,10,Monday,0,477.13,16330.53,342.27
2024-06-11,2024,6,11,Tuesday,0,469.2,16059.18,342.27
2024-06-12,2024,6,12,Wednesday,0,433.85,14849.49,342.27
2024-06-13,2024,6,13,Thursday,0,454.72,15563.5,342.27
2024-06-14,2024,6,14,Friday,0,499.43,17093.88,342.27
2024-06-15,2024,6,15,Saturday,1,380.78,13032.82,342.27
2024-06-16,2024,6,16,Sunday,1,380.4,13020.07,342.27
2024-06-17,2024,6,17,Monday,0,476.7,16316.04,342.27
2024-06-18,2024,6,18,Tuesday,0,466.89,15980.2,342.27
2024-06-19,2024,6,19,Wednesday,0,460.23,15752.31,342.27
2024-06-20,2024,6,20,Thursday,0,431.76,14777.64,342.27
2024-06-21,2024,6,21,Friday,0,470.41,16100.8,342.27
2024-06-22,2024,6,22,Saturday,1,384.98,13176.73,342.27
2024-06-23,2024,6,23,Sunday,1,399.76,13682.64,342.27
2024-06-24,2024,6,24,Monday,0,447.83,15327.68,342.27
2024-06-25,2024,6,25,Tuesday,0,455.89,15603.84,342.27
2024-06-26,2024,6,26,Wednesday,0,455.53,15591.24,342.27
2024-06-27,2024,6,27,Thursday,0,482.11,16501.13,342.27
2024-06-28,2024,6,28,Friday,0,494.51,16925.66,342.27
2024-06-29,2024,6,29,Saturday,1,458.54,15694.22,342.27
2024-06-30,2024,6,30,Sunday,1,454.68,15562.1,342.26
2024-07-01,2024,7,1,Monday,0,528.11,18049.92,341.78
2024-07-02,2024,7,2,Tuesday,0,547.91,18726.51,341.78
2024-07-03,2024,7,3,Wednesday,0,468.72,16019.95,341.78
2024-07-04,2024,7,4,Thursday,0,472.81,16159.8,341.78
2024-07-05,2024,7,5,Friday,0,557.82,19065.29,341.78
2024-07-06,2024,7,6,Saturday,1,366.74,12534.34,341.78
2024-07-07,2024,7,7,Sunday,1,419.95,14353.1,341.78
2024-07-08,2024,7,8,Monday,0,484.98,16575.69,341.78
2024-07-09,2024,7,9,Tuesday,0,469.72,16054.3,341.78
2024-07-10,2024,7,10,Wednesday,0,465.07,15895.36,341.78
